date,0
2020-08-04,1.0
2020-08-05,1.0002736713121694
2020-08-06,0.9972699873235953
2020-08-07,0.9857875179917428
2020-08-10,0.989335403770927
2020-08-11,0.9803136729705294
2020-08-12,0.9731653447944452
2020-08-13,0.9706669162582536
2020-08-14,0.9850971627383213
2020-08-17,1.0082549485929275
2020-08-18,1.0077377579723785
2020-08-19,0.9926454237424417
2020-08-20,0.979762980123548
2020-08-21,0.988073416779004
2020-08-24,0.9958220629749729
2020-08-25,0.997099754135536
2020-08-26,0.9854114555000398
2020-08-27,0.9906911969968608
2020-08-28,1.0143353933014816
2020-08-31,1.0084620342300628
2020-09-01,1.0138866728562035
2020-09-02,1.014256244291535
2020-09-03,1.0086462964754406
2020-09-04,0.9988309816864271
2020-09-07,0.9777139001993805
2020-09-08,0.9829530202466521
2020-09-09,0.959962117357462
2020-09-10,0.9594154028998693
2020-09-11,0.9689017677031003
2020-09-14,0.9738785234396238
2020-09-15,0.9817163693134685
2020-09-16,0.9751991393278033
2020-09-17,0.9700389589015628
2020-09-18,0.9918939269257815
2020-09-21,0.9823330196687386
2020-09-22,0.9706769669261837
2020-09-23,0.9741457036954216
2020-09-24,0.9554554397355672
2020-09-25,0.956911949029713
2020-09-28,0.9594009550647201
2020-09-29,0.9614718114360689
2020-09-30,0.9605496626535189
2020-10-09,0.9801790358980546
2020-10-12,1.0099158214683106
2020-10-13,1.0132750478348977
2020-10-14,1.0065538730458257
2020-10-15,1.004802125381245
2020-10-16,1.0033238396399182
2020-10-19,0.9957464735765847
2020-10-20,1.003698855187045
2020-10-21,1.003565055670231
2020-10-22,1.000457096001886
2020-10-23,0.9879990837141069
2020-10-26,0.9822928169970193
2020-10-27,0.98397693204199
2020-10-28,0.9919322450972632
2020-10-29,0.9993965411463875
2020-10-30,0.9831508927715177
2020-11-02,0.9884896819424255
2020-11-03,1.0003683151018403
2020-11-04,1.00792620799606
2020-11-05,1.022888302320741
2020-11-06,1.0230151920033534
2020-11-09,1.0430394727419603
2020-11-10,1.0372867216856978
2020-11-11,1.0270312713969296
2020-11-12,1.027777742879625
2020-11-13,1.0169707621882145
2020-11-16,1.026879255044493
2020-11-17,1.0249139306864061
2020-11-18,1.0242618936044667
2020-11-19,1.0318662708378612
2020-11-20,1.035069711851538
2020-11-23,1.0479971740872
2020-11-24,1.0415603494449726
2020-11-25,1.0282461458829322
2020-11-26,1.030107822727994
2020-11-27,1.0429169802265672
2020-11-30,1.0386217854090265
2020-12-01,1.0609941534427094
2020-12-02,1.061003994721724
2020-12-03,1.0588923075119108
2020-12-04,1.0607466557449405
2020-12-07,1.0516003385399977
2020-12-08,1.0490131291037608
2020-12-09,1.0349463817804838
2020-12-10,1.0344911702788344
2020-12-11,1.0238341120507086
2020-12-14,1.0332997473513348
2020-12-15,1.0354491245658843
2020-12-16,1.037284837185461
2020-12-17,1.0506042754703815
2020-12-18,1.0469378755651928
2020-12-21,1.0567523527985454
2020-12-22,1.039568432694655
2020-12-23,1.0484362626423789
2020-12-24,1.0469477168442072
2020-12-25,1.05574184189378
2020-12-28,1.0604323629832222
2020-12-29,1.0559348984735963
2020-12-30,1.0707543989470247
2020-12-31,1.0911861505146148
2021-01-04,1.1030017576105537
2021-01-05,1.1241054382070275
2021-01-06,1.134399625445108
2021-01-07,1.1544986580264422
2021-01-08,1.1506823356579687
2021-01-11,1.1393181710632057
2021-01-12,1.1718142837579948
2021-01-13,1.1679652967187497
2021-01-14,1.1454528475007966
2021-01-15,1.1428616596751706
2021-01-18,1.1555171257099852
2021-01-19,1.138557042356446
2021-01-20,1.1467045744358748
2021-01-21,1.1652428220432922
2021-01-22,1.1662493545586687
2021-01-25,1.1780059139805208
2021-01-26,1.1543543890638681
