date,0
2020-08-04,1.0
2020-08-05,1.0029642189007564
2020-08-06,1.0021957523842988
2020-08-07,0.9986449984794689
2020-08-10,0.998465519698195
2020-08-11,0.9925298627888905
2020-08-12,0.9797921486551522
2020-08-13,0.9821703901140325
2020-08-14,0.990350610744296
2020-08-17,1.0035222167803268
2020-08-18,1.007491191346439
2020-08-19,0.9989734849693855
2020-08-20,0.9904550890654769
2020-08-21,0.9924552862838959
2020-08-24,0.9954858518422465
2020-08-25,0.99491073828353
2020-08-26,0.9888748981413125
2020-08-27,0.9919875900398463
2020-08-28,1.0020579161406915
2020-08-31,1.0002132444091234
2020-09-01,1.004041577035596
2020-09-02,1.0012857855103834
2020-09-03,0.99632984917013
2020-09-04,0.9919968579516412
2020-09-07,0.9835979886392807
2020-09-08,0.9870798391397854
2020-09-09,0.9765884410687151
2020-09-10,0.9780483979469666
2020-09-11,0.9811425900639649
2020-09-14,0.9839097472903457
2020-09-15,0.9879861155392956
2020-09-16,0.9852131894108049
2020-09-17,0.9821601428503518
2020-09-18,0.993722661740678
2020-09-21,0.9903396007559829
2020-09-22,0.9810225767659847
2020-09-23,0.9801989797450099
2020-09-24,0.9693349341702557
2020-09-25,0.9700822137529531
2020-09-28,0.9711937368562732
2020-09-29,0.9737287276055252
2020-09-30,0.9722350582179725
2020-10-09,0.9841654998591013
2020-10-12,0.9975922170913419
2020-10-13,0.9979583590620664
2020-10-14,0.9934241753628468
2020-10-15,0.9922127768580574
2020-10-16,0.9927893784908233
2020-10-19,0.9904265016046302
2020-10-20,0.9925222407924856
2020-10-21,0.9947099186568678
2020-10-22,0.9935480666254738
2020-10-23,0.9878329709124036
2020-10-26,0.9844917250144887
2020-10-27,0.9858619733352203
2020-10-28,0.9887632319474348
2020-10-29,0.9894713443874465
2020-10-30,0.9811369866036712
2020-11-02,0.9851012423202706
2020-11-03,0.9914240248890912
2020-11-04,0.9957115663635832
2020-11-05,1.0034952846281417
2020-11-06,1.0060534790734026
2020-11-09,1.0138874063784404
2020-11-10,1.007753901658785
2020-11-11,1.0056722579107196
2020-11-12,1.0056544166338457
2020-11-13,1.0003219702471127
2020-11-16,1.0071250631472135
2020-11-17,1.0062709998185446
2020-11-18,1.005307656878871
2020-11-19,1.006142484726414
2020-11-20,1.0085694131705472
2020-11-23,1.017366729733626
2020-11-24,1.01123985232231
2020-11-25,1.0034324952401144
2020-11-26,1.0041296205919692
2020-11-27,1.0094415108336225
2020-11-30,1.0066660828847516
2020-12-01,1.0158565575146319
2020-12-02,1.016599571551606
2020-12-03,1.0148962476053693
2020-12-04,1.0159663141558826
2020-12-07,1.010871282864593
2020-12-08,1.0120362328785237
2020-12-09,1.004843853146959
2020-12-10,1.0043298615729337
2020-12-11,1.0005115430065876
2020-12-14,1.002112614754635
2020-12-15,1.0041330782095343
2020-12-16,1.0058744361890404
2020-12-17,1.012716441316295
2020-12-18,1.0134643473064433
2020-12-21,1.0205497186608414
2020-12-22,1.0116251800906948
2020-12-23,1.0140512851829475
2020-12-24,1.012957764890695
2020-12-25,1.0178993653054629
2020-12-28,1.0202515585352665
2020-12-29,1.017322679966465
2020-12-30,1.023708776789051
2020-12-31,1.0321941596020026
2021-01-04,1.0392106669530354
2021-01-05,1.0479525815179274
2021-01-06,1.053463341479983
2021-01-07,1.060477908121232
2021-01-08,1.0582484069478086
2021-01-11,1.0490058693143798
2021-01-12,1.060898916180919
2021-01-13,1.061734193572346
2021-01-14,1.053873298930667
2021-01-15,1.053857145216524
2021-01-18,1.0570499436287097
2021-01-19,1.0524651822796207
2021-01-20,1.053514782233781
2021-01-21,1.0615552533340333
2021-01-22,1.059332536471175
2021-01-25,1.0604098400866295
2021-01-26,1.0517579201554004
