date,close
2020-03-20,1.0001
2020-03-27,1.0098
2020-04-02,1.0087
2020-04-03,1.0112
2020-04-09,1.0468
2020-04-10,1.031
2020-04-13,1.0391
2020-04-14,1.0574
2020-04-15,1.048
2020-04-16,1.0534
2020-04-17,1.0448
2020-04-20,1.0638
2020-04-21,1.0571
2020-04-22,1.0673
2020-04-23,1.0645
2020-04-24,1.0483
2020-04-27,1.0636
2020-04-28,1.0619
2020-04-29,1.0463
2020-04-30,1.0399
2020-05-06,1.0599
2020-05-07,1.0632
2020-05-08,1.0722
2020-05-11,1.0632
2020-05-12,1.0782
2020-05-13,1.0974
2020-05-14,1.0961
2020-05-15,1.0893
2020-05-18,1.104
2020-05-19,1.1122
2020-05-20,1.0995
2020-05-21,1.1008
2020-05-22,1.0692
2020-05-25,1.0854
2020-05-26,1.1116
2020-05-27,1.0856
2020-05-28,1.0712
2020-05-29,1.093
2020-06-01,1.1066
2020-06-02,1.0941
2020-06-03,1.0998
2020-06-04,1.1076
2020-06-05,1.122
2020-06-08,1.1064
2020-06-09,1.1319
2020-06-10,1.1481
2020-06-11,1.139
2020-06-12,1.1547
2020-06-15,1.1616
2020-06-16,1.1843
2020-06-17,1.2098
2020-06-18,1.1854
2020-06-19,1.22
2020-06-22,1.2262
2020-06-23,1.2563
2020-06-24,1.2466
2020-06-29,1.258
2020-06-30,1.2826
2020-07-01,1.2656
2020-07-02,1.256
2020-07-03,1.2701
2020-07-06,1.2693
2020-07-07,1.3041
2020-07-08,1.3069
2020-07-09,1.3569
2020-07-10,1.3774
2020-07-13,1.4377
2020-07-14,1.447
2020-07-15,1.4648
2020-07-16,1.3739
2020-07-17,1.4
2020-07-20,1.3876
2020-07-21,1.4494
2020-07-22,1.4706
2020-07-23,1.5145
2020-07-24,1.4229
2020-07-27,1.4469
2020-07-28,1.4453
2020-07-29,1.5165
2020-07-30,1.5232
2020-07-31,1.5477
2020-08-03,1.5812
2020-08-04,1.5722
2020-08-05,1.6083
2020-08-06,1.5664
2020-08-07,1.5399
2020-08-10,1.5325
2020-08-11,1.5095
2020-08-12,1.4577
2020-08-13,1.4258
