date,close
2019-12-13,1.0001
2019-12-20,1.0002
2019-12-27,1.0036
2019-12-31,1.004
2020-01-03,1.0057
2020-01-10,1.0001
2020-01-16,1.0083
2020-01-17,1.0059
2020-01-20,1.0074
2020-01-21,1.0035
2020-01-22,0.9943
2020-01-23,0.99
2020-02-03,0.9434
2020-02-04,0.9264
2020-02-05,0.9376
2020-02-06,0.9411
2020-02-07,0.9436
2020-02-10,0.9462
2020-02-11,0.9481
2020-02-12,0.9446
2020-02-13,0.9426
2020-02-14,0.9422
2020-02-17,0.9457
2020-02-18,0.9444
2020-02-19,0.9442
2020-02-20,0.9501
2020-02-21,0.952
2020-02-24,0.9441
2020-02-25,0.942
2020-02-26,0.9417
2020-02-27,0.9307
2020-02-28,0.9193
2020-03-02,0.9208
2020-03-03,0.9281
2020-03-04,0.9246
2020-03-05,0.9236
2020-03-06,0.9173
2020-03-09,0.8876
2020-03-10,0.8714
2020-03-11,0.879
2020-03-12,0.8642
2020-03-13,0.8582
2020-03-16,0.857
2020-03-17,0.8479
2020-03-18,0.8404
2020-03-19,0.8172
2020-03-20,0.8238
2020-03-23,0.8067
2020-03-24,0.8063
2020-03-25,0.8057
2020-03-26,0.8015
2020-03-27,0.7918
2020-03-30,0.7712
2020-03-31,0.7798
2020-04-01,0.7724
2020-04-02,0.777
2020-04-03,0.786
2020-04-07,0.7985
2020-04-08,0.7967
2020-04-09,0.8074
2020-04-10,0.8109
2020-04-13,0.8126
2020-04-14,0.7926
2020-04-15,0.7973
2020-04-16,0.7899
2020-04-17,0.7923
2020-04-20,0.7848
2020-04-21,0.7716
2020-04-22,0.7488
2020-04-23,0.7683
2020-04-24,0.7758
2020-04-27,0.764
2020-04-28,0.763
2020-04-29,0.776
2020-04-30,0.7883
2020-05-06,0.8051
2020-05-07,0.8035
2020-05-08,0.8034
2020-05-11,0.8052
2020-05-12,0.8028
2020-05-13,0.8014
2020-05-14,0.8061
2020-05-15,0.8145
2020-05-18,0.8185
2020-05-19,0.8225
2020-05-20,0.831
2020-05-21,0.8356
2020-05-22,0.8219
2020-05-25,0.8196
2020-05-26,0.8232
2020-05-27,0.8201
2020-05-28,0.8215
2020-05-29,0.8227
2020-06-01,0.829
2020-06-02,0.83
2020-06-03,0.8372
2020-06-04,0.833
2020-06-05,0.8362
2020-06-08,0.8461
2020-06-09,0.8419
2020-06-10,0.8411
2020-06-11,0.8402
2020-06-12,0.8319
2020-06-15,0.8308
2020-06-16,0.8328
2020-06-17,0.8354
2020-06-18,0.836
2020-06-19,0.8415
2020-06-22,0.8426
2020-06-23,0.843
2020-06-24,0.845
2020-06-29,0.8374
2020-06-30,0.8415
2020-07-01,0.8432
2020-07-02,0.8467
2020-07-03,0.8544
2020-07-06,0.8536
2020-07-07,0.8537
2020-07-08,0.8537
2020-07-09,0.8548
2020-07-10,0.8472
2020-07-13,0.8546
2020-07-14,0.8599
2020-07-15,0.8644
2020-07-16,0.8639
2020-07-17,0.8581
2020-07-20,0.8519
2020-07-21,0.8541
2020-07-22,0.8601
2020-07-23,0.8547
2020-07-24,0.8538
2020-07-27,0.853
2020-07-28,0.8527
2020-07-29,0.8557
2020-07-30,0.8578
2020-07-31,0.8525
2020-08-03,0.8536
2020-08-04,0.8586
2020-08-05,0.8611
