date,close
2013-12-05,1.0
2013-12-06,1.0002
2013-12-13,1.0005
2013-12-20,1.0029
2013-12-27,1.005
2013-12-31,1.006
2014-01-03,1.0049
2014-01-08,1.0064
2014-01-14,1.0068
2014-01-16,1.0073
2014-01-17,1.0063
2014-01-22,1.0093
2014-01-23,1.0025
2014-01-28,0.9845
2014-01-29,0.9752
2014-01-30,0.9821
2014-02-07,0.9882
2014-02-10,0.9911
2014-02-11,1.0026
2014-02-12,1.0033
2014-02-18,1.0151
2014-02-20,1.0157
2014-02-24,1.0205
2014-02-27,1.0249
2014-02-28,1.0277
2014-03-04,1.036
2014-03-05,1.0365
2014-03-06,1.0383
2014-03-07,1.0381
2014-03-10,1.0394
2014-03-19,1.031
2014-03-20,1.0395
2014-03-24,1.0311
2014-03-25,1.0354
2014-03-26,1.0282
2014-03-27,1.0269
2014-03-28,1.0321
2014-03-31,1.0406
2014-04-02,1.0503
2014-04-03,1.0497
2014-04-08,1.0295
2014-04-09,1.0401
2014-04-10,1.0189
2014-04-11,1.0092
2014-04-14,1.0178
2014-04-15,1.0254
2014-04-16,1.036
2014-04-17,1.0374
2014-04-18,1.0374
2014-04-21,1.0409
2014-04-24,1.0447
2014-04-25,1.0361
2014-04-29,1.0439
2014-04-30,1.0474
2014-05-05,1.0473
2014-05-07,1.044
2014-05-08,1.043
2014-05-09,1.045
2014-05-12,1.0558
2014-05-13,1.0566
2014-05-14,1.0521
2014-05-15,1.0421
2014-05-16,1.0455
2014-05-19,1.0496
2014-05-20,1.0425
2014-05-21,1.0515
2014-05-22,1.0543
2014-05-23,1.0591
2014-05-27,1.0654
2014-05-28,1.0645
2014-05-29,1.0704
2014-05-30,1.0722
2014-06-03,1.0728
2014-06-04,1.0747
2014-06-05,1.082
2014-06-06,1.0857
2014-06-09,1.0842
2014-06-10,1.0834
2014-06-11,1.0806
2014-06-12,1.0733
2014-06-13,1.0764
2014-06-16,1.0778
2014-06-17,1.0793
2014-06-18,1.0881
2014-06-19,1.0891
2014-06-20,1.0908
2014-06-23,1.0911
2014-06-24,1.0841
2014-06-25,1.0893
2014-06-26,1.0875
2014-06-27,1.0896
2014-06-30,1.0877
2014-07-01,1.0947
2014-07-02,1.0949
2014-07-03,1.1017
2014-07-07,1.0987
2014-07-08,1.0908
2014-07-09,1.0948
2014-07-10,1.0881
2014-07-11,1.0903
2014-07-14,1.0956
2014-07-15,1.0935
2014-07-16,1.0989
2014-07-17,1.0866
2014-07-18,1.0976
2014-07-21,1.0946
2014-07-22,1.1
2014-07-23,1.1025
2014-07-24,1.103
2014-07-25,1.098
2014-07-28,1.0987
2014-07-29,1.0935
2014-07-30,1.0943
2014-07-31,1.0729
2014-08-01,1.0698
2014-08-04,1.0771
2014-08-05,1.0666
2014-08-06,1.0673
2014-08-07,1.0615
2014-08-08,1.0718
2014-08-11,1.0743
2014-08-12,1.0726
2014-08-13,1.0803
2014-08-14,1.0852
2014-08-15,1.0851
2014-08-18,1.0941
2014-08-19,1.1001
2014-08-20,1.1034
2014-08-21,1.1076
2014-08-22,1.1053
2014-08-25,1.1111
2014-08-26,1.1125
2014-08-27,1.1125
2014-08-28,1.1105
2014-08-29,1.1144
2014-09-02,1.1143
2014-09-03,1.1139
2014-09-04,1.1117
2014-09-05,1.1179
2014-09-09,1.1041
2014-09-10,1.1065
2014-09-11,1.1082
2014-09-12,1.1018
2014-09-15,1.1007
2014-09-16,1.1091
2014-09-17,1.1103
2014-09-18,1.1165
2014-09-19,1.1154
2014-09-22,1.1068
2014-09-23,1.1002
2014-09-24,1.1087
2014-09-25,1.0915
2014-09-26,1.1011
2014-09-29,1.0988
2014-09-30,1.0956
2014-10-08,1.0933
2014-10-09,1.0702
2014-10-10,1.058
2014-10-13,1.0401
2014-10-14,1.0413
2014-10-15,1.0331
2014-10-16,1.0324
2014-10-17,1.046
2014-10-20,1.056
2014-10-21,1.0762
2014-10-22,1.0689
2014-10-23,1.0823
2014-10-24,1.09
2014-10-27,1.088
2014-10-28,1.1005
2014-10-29,1.0986
2014-10-30,1.1066
2014-10-31,1.1196
2014-11-03,1.1205
2014-11-04,1.1176
2014-11-05,1.1236
2014-11-06,1.1293
2014-11-07,1.1304
2014-11-10,1.1299
2014-11-11,1.1313
2014-11-12,1.1311
2014-11-13,1.1314
2014-11-14,1.1314
2014-11-17,1.1324
2014-11-18,1.1387
2014-11-19,1.1365
2014-11-20,1.1391
2014-11-21,1.1445
2014-11-24,1.1483
2014-11-25,1.1466
2014-11-26,1.1493
2014-11-28,1.1463
2014-12-01,1.1388
2014-12-02,1.1454
2014-12-03,1.1508
2014-12-04,1.1501
2014-12-05,1.1514
2014-12-08,1.1415
2014-12-09,1.1405
2014-12-10,1.121
2014-12-11,1.1254
2014-12-12,1.1077
2014-12-15,1.1006
2014-12-16,1.0917
2014-12-17,1.1132
2014-12-18,1.1412
2014-12-19,1.1466
2014-12-22,1.1511
2014-12-23,1.1535
2014-12-24,1.1536
2014-12-26,1.1562
2014-12-29,1.1584
2014-12-30,1.1532
2014-12-31,1.1406
2015-01-05,1.1205
2015-01-06,1.1105
2015-01-07,1.1239
2015-01-08,1.1446
2015-01-09,1.1346
2015-01-12,1.1241
2015-01-13,1.1206
2015-01-14,1.1144
2015-01-15,1.1037
2015-01-16,1.1183
2015-01-20,1.121
2015-01-21,1.1272
2015-01-22,1.1439
2015-01-23,1.1393
2015-01-26,1.143
2015-01-27,1.1277
2015-01-28,1.1107
2015-01-29,1.1226
2015-01-30,1.1084
2015-02-02,1.1231
2015-02-03,1.1389
2015-02-04,1.1334
2015-02-05,1.1462
2015-02-06,1.1409
2015-02-09,1.1367
2015-02-10,1.1485
2015-02-11,1.1492
2015-02-12,1.1608
2015-02-13,1.1648
2015-02-16,1.1648
2015-02-17,1.1674
